PUMFID,VERDATE,EMP_10_A,EMP_10_B,EMP_10_C,EMP_10_D,EMP_10_E,EMP_10_F,EMP_10_G,EMP_10_H,EMP_10_I,CIN_05_A,CIN_05_B,CIN_05_C,CIN_05_D,CIN_05_E,CIN_05_F,CIN_05_G,CIN_05_H,CIN_05_I,CIN_05_J,CIN_05_K,CIN_10A,CIN_10B,CIN_10C,EXP_05A,EXP_05B,EXP_05C,EXP_05D,EXP_05E,EXP_05F,EXP_05G,EXP_05H,LTC_05_G,LTC_10,HL_05,HL_10,HL_15,HL_20,HL_25_A,HL_25_B,HL_25_C,HL_25_D,HL_25_E,HL_25_F,HL_25_G,HL_25_H,HL_25_I,HL_25_J,HL_25_K,HL_30,DIS_STAT,PRURURB,PCSIZMIZ,PPROV,PVISMIN,PDISTYP1,PDISTYP2,PDISTYP3,PDISTYP4,PDISTYP5,PDISTYP6,PAGEGR,PDEM_10,PED_05,PEMP_15B,PFACT2,PLTC_05A,PLTC_05B,PLTC_05C,PLTC_05D,PLTC_05E,PLTC_05F,PEDU_01,PHHARR,PIIDFLAG,PLFS_BEF,PLFS_CUR
6394,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,1,1,1,1,1,1,2,1,1,2,1,4,4,4,4,1,1,1,2,2,2,2,2,2,1,2,2,1,1,5,59,2,1,9,1,9,1,1,2,2,1,6,1.5277,1,9,1,9,1,1,2,2,9,3,3
6395,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,3,4,4,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,35,2,2,2,2,2,2,1,16,2,1,1,0.5703,2,2,2,2,2,1,2,2,2,1,1
6396,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,6,4,4,4,4,4,4,4,4,2,1,3,3,4,4,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,48,2,2,1,1,2,2,2,17,2,2,6,1.6298,2,1,1,2,2,2,2,1,2,3,3
6397,27/08/2020,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,2,2,2,2,2,3,3,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,48,2,2,2,2,2,1,2,15,2,2,3,0.6537,2,2,2,2,1,2,2,2,2,1,1
6398,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,6,2,4,4,4,4,1,3,2,4,2,2,3,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,24,2,2,2,2,2,2,1,11,1,1,1,2.8996,2,2,2,2,2,1,2,2,2,1,1
6399,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,2,4,2,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,35,2,2,2,2,2,1,2,2,1,2,9,2.5869,2,2,2,2,1,2,2,2,2,1,1
6400,27/08/2020,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,4,4,4,3,3,4,3,3,2,1,2,3,4,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,6,24,2,2,1,2,2,2,2,3,2,2,6,1.9943,2,1,2,2,2,2,2,3,2,1,2
6401,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,2,3,3,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,35,2,2,2,1,2,2,2,17,2,2,6,1.5231,2,2,1,2,2,2,2,1,2,3,3
6402,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,6,4,4,3,3,4,3,4,3,2,2,5,5,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,35,2,1,2,2,2,1,2,15,2,1,3,0.5119,1,2,2,2,1,2,2,2,2,1,1
6403,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,2,1,1,2,1,2,1,3,2,4,3,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,59,2,2,2,1,2,2,1,17,2,2,6,1.1376,2,2,1,2,2,1,2,1,2,3,3
6404,27/08/2020,2,1,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,3,6,1,4,4,4,4,4,1,4,5,2,1,5,4,5,4,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,35,2,2,2,2,2,2,1,12,2,2,1,0.4558,2,2,2,2,2,1,2,1,2,1,1
6405,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,3,2,4,3,2,2,2,3,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,6,12,2,1,2,2,2,2,2,16,2,2,6,0.4837,1,2,2,2,2,2,2,1,2,3,3
6406,27/08/2020,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,3,3,4,4,4,4,2,1,5,5,4,5,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,48,1,2,2,2,2,1,1,8,2,2,1,0.4116,2,2,2,2,1,1,2,1,2,1,1
6407,27/08/2020,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,7,2,2,2,2,1,1,2,2,2,1,4,5,4,4,2,2,2,2,2,1,2,1,2,1,2,2,1,1,5,12,2,2,2,1,1,1,2,7,2,99,6,0.4704,2,2,1,1,1,2,2,9,2,1,2
6408,27/08/2020,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,6,1,4,3,2,2,4,3,3,2,2,1,4,4,4,4,1,2,1,2,2,2,2,1,2,2,2,2,1,1,5,24,2,2,2,2,1,1,1,3,2,1,6,1.9943,2,2,2,1,1,1,2,3,2,1,1
6409,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,7,9,9,5,5,4,1,1,1,1,1,2,1,5,5,5,5,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,48,2,2,2,2,2,1,1,15,2,1,6,0.6537,2,2,2,2,1,1,2,2,2,2,3
6410,27/08/2020,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,2,2,4,1,1,2,1,3,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,35,2,2,2,2,2,1,2,14,2,2,3,0.6004,2,2,2,2,1,2,2,3,2,1,1
6411,27/08/2020,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,1,3,3,2,2,3,2,3,3,2,1,4,4,4,4,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,59,2,2,2,1,1,1,1,9,1,1,6,1.0739,2,2,1,1,1,1,2,2,2,1,3
6412,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,3,3,2,1,1,2,4,1,2,1,4,4,4,4,2,2,2,2,2,2,1,1,2,1,2,1,1,2,3,35,2,2,2,1,2,2,2,17,2,1,6,1.5231,2,2,1,2,2,2,2,1,2,3,3
6413,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,6,6,2,4,4,2,4,4,4,2,2,1,4,4,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,59,2,2,2,2,2,2,1,8,2,1,6,0.2968,2,2,2,2,2,1,2,2,2,3,3
6414,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,2,2,2,1,1,2,2,2,1,1,4,4,4,4,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,35,2,2,2,2,2,2,2,16,2,1,6,0.5703,2,2,2,2,2,2,2,2,2,3,3
6415,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,6,6,4,3,2,2,4,4,3,3,2,1,3,3,3,4,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,24,2,2,2,1,1,2,1,9,2,2,6,0.7916,2,2,1,1,2,1,2,3,2,3,3
6416,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,4,2,2,3,4,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,24,2,2,2,2,2,2,1,3,2,1,1,1.9943,2,2,2,2,2,1,2,3,2,1,1
6417,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,1,1,9,2,2,2,1,5,5,4,4,1,2,2,1,2,2,2,1,1,2,2,2,1,2,4,59,2,2,2,1,1,1,2,16,2,1,6,0.5001,2,2,1,1,1,2,2,1,2,3,1
6418,27/08/2020,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,6,6,4,4,4,4,4,4,4,4,2,1,3,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,35,2,1,2,2,2,1,2,10,2,2,1,0.3567,1,2,2,2,1,2,2,3,2,1,1
6419,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,6,6,4,4,4,2,4,4,2,3,2,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,24,2,2,2,2,2,2,1,9,2,1,1,0.7916,2,2,2,2,2,1,2,3,2,1,1
6420,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,3,9,3,3,3,3,2,2,1,4,4,4,4,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,35,2,2,2,1,2,1,2,16,2,2,1,0.5703,2,2,1,2,1,2,2,1,2,1,1
6421,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,2,1,3,1,2,1,2,1,1,1,3,3,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,35,1,1,2,2,2,2,2,16,2,2,6,0.5703,1,2,2,2,2,2,2,1,2,2,2
6422,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,3,2,1,4,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,59,2,2,2,1,2,2,1,16,2,2,6,0.5001,2,2,1,2,2,1,2,2,2,3,3
6423,27/08/2020,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,2,4,4,4,3,3,4,3,3,2,2,3,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,59,2,2,2,2,2,2,1,12,2,1,6,0.3991,2,2,2,2,2,1,2,2,2,1,2
6424,27/08/2020,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,6,2,3,3,1,1,4,4,1,4,2,1,4,5,4,5,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,48,2,2,2,2,1,1,2,12,2,1,3,0.5478,2,2,2,1,1,2,2,2,2,1,1
6425,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,6,6,4,3,3,3,4,3,4,3,2,2,3,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,35,2,2,2,1,2,2,2,17,2,1,6,1.5231,2,2,1,2,2,2,2,2,2,3,3
6426,27/08/2020,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,6,2,3,3,3,2,3,3,1,3,2,1,3,4,3,4,2,2,2,1,2,2,2,1,2,2,2,2,1,2,4,35,2,2,2,1,2,1,1,12,2,2,6,0.4558,2,2,1,2,1,1,2,2,1,1,1
6427,27/08/2020,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,3,4,4,4,3,3,2,4,1,2,1,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,35,2,1,1,2,2,2,2,14,2,2,3,0.6004,1,1,2,2,2,2,2,2,2,1,1
6428,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,3,3,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,5,12,2,2,2,2,2,1,2,15,2,2,6,0.3301,2,2,2,2,1,2,2,1,2,3,3
6429,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,1,1,1,1,1,1,1,1,2,1,4,5,4,5,1,2,2,2,2,1,1,1,2,2,2,1,1,2,3,35,2,1,2,1,1,2,1,12,1,1,6,1.3442,1,2,1,1,2,1,2,3,2,3,3
6430,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,3,1,2,1,3,3,3,9,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,35,2,2,2,2,2,1,2,15,2,1,6,0.5119,2,2,2,2,1,2,2,3,2,3,3
6431,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,6,1,2,4,4,3,4,4,4,3,2,1,3,3,2,3,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2,24,2,2,2,2,1,1,1,9,2,2,6,0.7916,2,2,2,1,1,1,2,2,2,1,1
6432,27/08/2020,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,1,4,4,4,4,4,4,4,2,2,2,4,4,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,1,2,1,17,1,2,6,2.2754,2,2,2,1,2,1,2,2,2,1,2
6433,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,6,1,2,4,2,2,3,2,2,1,2,1,5,4,4,4,1,2,1,1,2,2,2,1,2,1,2,2,1,2,1,35,2,2,2,1,1,1,1,6,2,2,6,0.5434,2,2,1,1,1,1,2,2,2,3,3
6434,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,6,1,1,1,1,1,3,4,4,4,2,2,4,4,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,35,2,2,2,2,2,1,2,7,1,1,1,0.8671,2,2,2,2,1,2,2,2,2,1,1
6435,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,1,1,2,2,3,4,3,5,2,2,4,5,4,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,35,2,2,2,2,2,1,2,10,2,2,6,0.3567,2,2,2,2,1,2,2,1,2,1,2
6436,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,6,6,4,4,4,3,4,4,4,3,2,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,59,2,2,2,2,1,1,2,12,2,2,6,0.3991,2,2,2,1,1,2,2,3,2,3,3
6437,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,6,6,3,2,2,1,4,9,2,4,2,2,5,5,4,5,1,2,2,1,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,2,1,1,8,2,2,6,0.3588,2,2,2,2,1,1,2,3,2,3,3
6438,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,3,4,4,4,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,24,2,2,2,1,2,2,1,9,2,2,6,0.7916,2,2,1,2,2,1,2,2,2,3,3
6439,27/08/2020,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,2,4,4,4,3,2,2,3,3,4,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,35,2,2,2,2,2,2,1,10,1,2,1,0.9619,2,2,2,2,2,1,2,2,2,1,1
6440,27/08/2020,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,3,6,1,2,2,2,3,2,4,1,1,2,1,4,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,59,2,2,2,1,2,2,1,9,1,2,6,1.0739,2,2,1,2,2,1,2,3,2,9,3
6441,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,7,9,9,4,3,3,3,4,4,4,4,2,1,4,5,4,4,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,59,2,2,2,1,1,1,2,12,2,1,6,0.3991,2,2,1,1,1,2,2,1,9,3,3
6442,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,4,2,2,4,5,2,2,3,4,3,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,6,12,2,2,2,1,2,2,2,17,2,2,6,1.0455,2,2,1,2,2,2,2,2,2,3,3
6443,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,4,6,6,4,4,4,4,4,4,4,4,2,2,3,3,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,5,59,2,1,2,2,2,2,1,16,2,1,6,0.5001,1,2,2,2,2,1,2,2,2,3,3
6444,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,6,4,4,4,4,4,4,2,3,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,35,2,2,2,2,1,1,2,2,1,2,9,2.5869,2,2,2,1,1,2,2,2,2,1,1
6445,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,48,2,2,2,2,2,1,2,16,2,2,6,0.727,2,2,2,2,1,2,2,2,2,3,3
6446,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,2,1,2,4,2,1,2,1,5,4,5,3,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,48,2,1,2,1,1,1,1,10,2,1,6,0.5144,1,2,1,1,1,1,2,3,2,3,3
6447,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,3,4,2,3,4,4,2,2,2,3,3,4,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,2,2,1,17,2,1,6,1.5231,2,2,2,2,2,1,2,2,2,3,3
6448,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,6,6,4,3,4,3,4,3,4,3,2,2,4,4,4,3,2,2,2,2,2,2,2,2,1,2,2,1,2,1,5,35,2,2,2,2,2,2,1,17,1,1,6,2.2754,2,2,2,2,2,1,2,2,2,3,3
6449,27/08/2020,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,3,4,4,4,4,4,4,4,4,2,2,3,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35,2,2,2,2,1,1,1,2,2,1,6,1.5578,2,2,2,1,1,1,2,2,2,1,1
6450,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,2,4,3,2,1,4,3,3,3,1,2,2,2,2,2,1,1,2,2,2,2,1,9,9,10,2,2,2,1,2,2,1,13,2,1,3,1.2637,2,2,1,2,2,1,2,1,2,1,1
6451,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,3,4,4,2,2,4,5,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,35,2,2,2,2,2,1,1,10,2,2,1,0.3567,2,2,2,2,1,1,2,3,2,1,1
6452,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,3,3,2,1,4,3,3,2,1,5,5,5,5,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,59,2,2,2,1,1,1,1,17,2,2,6,1.1376,2,2,1,1,1,1,2,1,2,3,3
6453,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,6,6,3,3,3,2,4,3,3,2,2,1,4,5,4,3,2,2,2,1,2,1,1,1,2,2,2,2,1,2,6,12,2,2,2,2,1,1,2,9,1,2,6,0.8724,2,2,2,1,1,2,2,3,2,1,1
6454,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,6,6,2,3,4,4,3,4,3,4,2,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,59,2,2,2,2,2,1,2,6,2,2,6,0.5659,2,2,2,2,1,2,2,2,2,2,2
6455,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,2,4,3,3,2,2,1,5,5,4,4,1,2,2,2,2,2,1,1,2,2,2,2,1,1,5,35,2,2,2,1,1,1,1,14,2,2,6,0.6004,2,2,1,1,1,1,2,2,2,3,3
6456,27/08/2020,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,1,9,9,9,4,4,4,4,4,4,4,3,2,2,3,1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,35,2,2,1,1,2,2,1,17,1,2,6,2.2754,2,1,1,2,2,1,2,2,2,3,3
6457,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,3,4,4,2,1,3,3,4,4,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,35,2,2,2,1,2,2,1,10,2,1,1,0.3567,2,2,1,2,2,1,2,1,2,1,1
6458,27/08/2020,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,1,2,2,2,2,4,4,4,1,2,2,3,3,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,59,2,2,2,1,2,2,1,17,2,1,3,1.1376,2,2,1,2,2,1,2,2,2,1,1
6459,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,7,9,9,5,1,5,1,4,2,1,1,2,1,4,5,4,5,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,35,2,2,2,2,1,1,1,2,2,1,6,1.5578,2,2,2,1,1,1,1,3,2,2,2
6460,27/08/2020,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,6,6,4,4,4,4,4,4,4,4,2,2,2,3,3,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,35,2,2,2,2,2,1,2,15,2,2,2,0.5119,2,2,2,2,1,2,2,2,2,1,1
6461,27/08/2020,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,6,2,4,4,4,4,4,4,4,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,35,1,2,2,2,2,2,1,8,1,2,2,0.7795,2,2,2,2,2,1,2,1,2,1,1
6462,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,6,2,4,4,4,3,4,4,4,3,2,1,4,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1,5,59,2,2,2,2,1,1,2,7,2,2,3,0.451,2,2,2,1,1,2,2,1,2,1,1
6463,27/08/2020,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,1,1,1,1,3,1,1,1,2,1,4,5,5,5,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,35,2,2,2,2,2,1,2,6,2,2,1,0.5434,2,2,2,2,1,2,2,2,2,1,1
6464,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,6,6,4,4,4,4,4,4,4,4,2,2,3,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,12,2,2,2,2,2,1,1,17,2,2,6,1.0455,2,2,2,2,1,1,2,1,2,3,3
6465,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,4,3,4,2,1,3,4,3,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,5,59,2,2,2,1,2,2,1,15,2,1,6,0.5554,2,2,1,2,2,1,2,1,2,3,3
6466,27/08/2020,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,1,4,4,4,4,4,4,4,4,2,2,2,3,3,4,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,35,1,2,2,2,2,2,1,2,2,1,6,1.5578,2,2,2,2,2,1,1,3,2,1,3
6467,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,24,2,2,2,2,2,1,2,4,1,2,1,3.0869,2,2,2,2,1,2,2,3,2,1,1
6468,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,6,6,4,4,4,3,4,2,4,3,2,1,4,3,3,3,1,2,2,2,2,2,1,1,2,2,2,2,1,1,5,48,2,2,2,1,1,1,1,13,1,2,6,2.5271,2,2,1,1,1,1,2,3,2,3,3
6469,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,1,2,4,3,3,2,1,5,4,4,4,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,46,2,2,2,1,1,1,1,9,2,1,6,0.3962,2,2,1,1,1,1,2,3,2,3,3
6470,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,2,3,3,3,3,4,4,4,2,2,2,4,4,4,5,1,2,2,1,2,2,2,2,2,2,2,2,2,1,5,12,2,2,2,2,2,1,1,10,2,2,1,0.2282,2,2,2,2,1,1,2,1,2,1,1
6471,27/08/2020,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,6,1,4,4,4,4,4,4,4,4,2,2,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,59,1,2,2,2,2,1,2,8,2,1,3,0.2968,2,2,2,2,1,2,2,2,2,1,1
6472,27/08/2020,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,3,6,3,2,2,2,1,3,3,2,1,2,1,4,2,4,3,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,35,2,2,2,1,2,2,1,15,2,2,6,0.5119,2,2,1,2,2,1,2,1,2,1,2
6473,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,3,2,2,1,1,1,1,1,2,1,5,4,3,4,2,2,2,2,2,2,1,1,2,2,2,1,1,2,3,59,2,1,2,1,2,2,1,14,2,2,6,0.5083,1,2,1,2,2,1,2,1,2,3,3
6474,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,6,1,3,3,3,1,4,2,3,2,2,2,4,4,4,4,1,2,2,2,2,2,2,1,2,1,2,2,2,9,7,47,9,2,2,2,2,1,2,9,1,2,1,1.7078,2,2,2,2,1,2,2,3,2,1,1
